date,electricity_total,electricity_mean,electricity_max,electricity_min
2006-01-26,431851.0,17993.791666666668,20005.0,16131.0
2006-01-27,423470.0,17644.583333333332,20630.0,16267.0
2006-01-28,357557.0,14898.208333333334,16369.0,13710.0
2006-01-29,335489.0,13978.708333333334,15462.0,12490.0
2006-01-30,384415.0,16017.291666666666,17763.0,13116.0
2006-01-31,415045.0,17293.541666666668,19252.0,14130.0
2006-02-01,411584.0,17149.333333333332,19509.0,15384.0
2006-02-02,398624.0,16609.333333333332,18411.0,14659.0
2006-02-03,381134.0,15880.583333333334,17259.0,13765.0
2006-02-04,377256.0,15719.0,17655.0,13254.0
2006-02-05,402668.0,16777.833333333332,18467.0,14776.0
2006-02-06,436134.0,18172.25,19980.0,16168.0
2006-02-07,438578.0,18274.083333333332,20223.0,16281.0
2006-02-08,436268.0,18177.833333333332,19754.0,16091.0
2006-02-09,447289.0,18637.041666666668,20665.0,16574.0
2006-02-10,433006.0,18041.916666666668,20476.0,16763.0
2006-02-11,402222.0,16759.25,18135.0,14762.0
2006-02-12,398679.0,16611.625,18688.0,14918.0
2006-02-13,451697.0,18820.708333333332,20491.0,16266.0
2006-02-14,429076.0,17878.166666666668,20517.0,16260.0
2006-02-15,404210.0,16842.083333333332,19302.0,15412.0
2006-02-16,383585.0,15982.708333333334,18043.0,14095.0
2006-02-17,392269.0,16344.541666666666,18189.0,13082.0
2006-02-18,425126.0,17713.583333333332,19862.0,15123.0
2006-02-19,431750.0,17989.583333333332,19464.0,16404.0
2006-02-20,443250.0,18468.75,19886.0,16637.0
2006-02-21,423670.0,17652.916666666668,19542.0,15874.0
2006-02-22,414933.0,17288.875,18975.0,15486.0
2006-02-23,401053.0,16710.541666666668,18426.0,14629.0
2006-02-24,407845.0,16993.541666666668,19299.0,15221.0
2006-02-25,373407.0,15558.625,16681.0,14612.0
2006-02-26,386402.0,16100.083333333334,18410.0,14506.0
2006-02-27,435404.0,18141.833333333332,20135.0,16417.0
2006-02-28,402052.0,16752.166666666668,18696.0,15053.0
2006-03-01,389386.0,16224.416666666666,17856.0,14148.0
2006-03-02,384306.0,16012.75,17833.0,13596.0
2006-03-03,415885.0,17328.541666666668,18732.0,14700.0
2006-03-04,394652.0,16443.833333333332,18170.0,14850.0
2006-03-05,372974.0,15540.583333333334,16745.0,14112.0
2006-03-06,412950.0,17206.25,19219.0,14036.0
2006-03-07,411752.0,17156.333333333332,19293.0,15634.0
2006-03-08,407145.0,16964.375,18804.0,15401.0
2006-03-09,379094.0,15795.583333333334,17326.0,13851.0
2006-03-10,361214.0,15050.583333333334,16370.0,12593.0
2006-03-11,337331.0,14055.458333333334,15242.0,12760.0
2006-03-12,311747.0,12989.458333333334,14772.0,11370.0
2006-03-13,352736.0,14697.333333333334,16605.0,11795.0
2006-03-14,381343.0,15889.291666666666,18129.0,12668.0
2006-03-15,396602.0,16525.083333333332,18123.0,14804.0
2006-03-16,388690.0,16195.416666666666,17911.0,14455.0
2006-03-17,382352.0,15931.333333333334,17361.0,13802.0
2006-03-18,368448.0,15352.0,16539.0,14290.0
2006-03-19,357005.0,14875.208333333334,16213.0,13548.0
2006-03-20,410734.0,17113.916666666668,18826.0,14488.0
2006-03-21,431024.0,17959.333333333332,19748.0,15160.0
2006-03-22,424612.0,17692.166666666668,19430.0,16051.0
2006-03-23,408957.0,17039.875,19488.0,15884.0
2006-03-24,395546.0,16481.083333333332,17931.0,14233.0
2006-03-25,376411.0,15683.791666666666,16791.0,14209.0
2006-03-26,360207.0,15008.625,16670.0,13953.0
2006-03-27,393959.0,16414.958333333332,18700.0,14889.0
2006-03-28,384176.0,16007.333333333334,17356.0,13894.0
2006-03-29,372636.0,15526.5,17159.0,13692.0
2006-03-30,368676.0,15361.5,17369.0,13896.0
2006-03-31,347885.0,14495.208333333334,15775.0,12257.0
2006-04-01,313081.0,13045.041666666666,14260.0,11169.0
2006-04-02,291915.0,12691.95652173913,14450.0,11168.0
2006-04-03,349918.0,14579.916666666666,16708.0,11538.0
2006-04-04,370394.0,15433.083333333334,17263.0,13446.0
2006-04-05,364534.0,15188.916666666666,16884.0,13378.0
2006-04-06,362727.0,15113.625,16934.0,13237.0
2006-04-07,347174.0,14465.583333333334,15802.0,12357.0
2006-04-08,323846.0,13493.583333333334,14964.0,11433.0
2006-04-09,321908.0,13412.833333333334,14589.0,12587.0
2006-04-10,361106.0,15046.083333333334,17482.0,12929.0
2006-04-11,355186.0,14799.416666666666,16482.0,12506.0
2006-04-12,346275.0,14428.125,15706.0,11765.0
2006-04-13,345373.0,14390.541666666666,15895.0,11704.0
2006-04-14,319779.0,13324.125,14445.0,11038.0
2006-04-15,306219.0,12759.125,14376.0,10526.0
2006-04-16,287606.0,11983.583333333334,13638.0,10176.0
2006-04-17,331195.0,13799.791666666666,15442.0,10792.0
2006-04-18,344811.0,14367.125,15499.0,12026.0
2006-04-19,339811.0,14158.791666666666,15499.0,11660.0
2006-04-20,343921.0,14330.041666666666,15663.0,11496.0
2006-04-21,340320.0,14180.0,15809.0,11530.0
2006-04-22,311190.0,12966.25,13998.0,11087.0
2006-04-23,295618.0,12317.416666666666,14119.0,10495.0
2006-04-24,342238.0,14259.916666666666,15871.0,11340.0
2006-04-25,352629.0,14692.875,16138.0,11694.0
2006-04-26,353492.0,14728.833333333334,15939.0,12546.0
2006-04-27,349389.0,14557.875,15867.0,12397.0
2006-04-28,340485.0,14186.875,15592.0,12186.0
2006-04-29,308039.0,12834.958333333334,13788.0,11337.0
2006-04-30,295875.0,12328.125,14011.0,10661.0
2006-05-01,342829.0,14284.541666666666,15662.0,11331.0
2006-05-02,347072.0,14461.333333333334,15690.0,11882.0
2006-05-03,348066.0,14502.75,15856.0,11888.0
2006-05-04,354599.0,14774.958333333334,16231.0,11894.0
2006-05-05,341392.0,14224.666666666666,15653.0,11679.0
2006-05-06,305821.0,12742.541666666666,13689.0,11002.0
2006-05-07,297606.0,12400.25,14252.0,10624.0
2006-05-08,345867.0,14411.125,15809.0,11604.0
2006-05-09,349019.0,14542.458333333334,15999.0,11908.0
2006-05-10,353403.0,14725.125,16279.0,11899.0
2006-05-11,350393.0,14599.708333333334,15845.0,12082.0
2006-05-12,350871.0,14619.625,15985.0,12216.0
2006-05-13,313018.0,13042.416666666666,14042.0,11536.0
2006-05-14,297550.0,12397.916666666666,14058.0,10760.0
2006-05-15,351131.0,14630.458333333334,16025.0,11859.0
2006-05-16,357330.0,14888.75,16067.0,12590.0
2006-05-17,350074.0,14586.416666666666,15605.0,12438.0
2006-05-18,348420.0,14517.5,15797.0,12093.0
2006-05-19,347413.0,14475.541666666666,15980.0,12542.0
2006-05-20,311573.0,12982.208333333334,13920.0,11521.0
2006-05-21,299369.0,12473.708333333334,14247.0,10946.0
2006-05-22,345677.0,14403.208333333334,15738.0,11658.0
2006-05-23,350624.0,14609.333333333334,15800.0,12116.0
2006-05-24,352672.0,14694.666666666666,15954.0,11974.0
2006-05-25,364354.0,15181.416666666666,17160.0,11901.0
2006-05-26,357443.0,14893.458333333334,16618.0,12168.0
2006-05-27,330561.0,13773.375,15873.0,11105.0
2006-05-28,342581.0,14274.208333333334,17361.0,10937.0
2006-05-29,370833.0,15451.375,18871.0,11376.0
2006-05-30,433241.0,18051.708333333332,22119.0,12659.0
2006-05-31,434437.0,18101.541666666668,21668.0,13652.0
2006-06-01,416367.0,17348.625,20477.0,13456.0
2006-06-02,378735.0,15780.625,17634.0,13188.0
2006-06-03,327711.0,13654.625,15312.0,11369.0
2006-06-04,306925.0,12788.541666666666,14243.0,10700.0
2006-06-05,356233.0,14843.041666666666,16760.0,11404.0
2006-06-06,374386.0,15599.416666666666,18043.0,11959.0
2006-06-07,378423.0,15767.625,17954.0,12348.0
2006-06-08,380631.0,15859.625,18032.0,12506.0
2006-06-09,371758.0,15489.916666666666,17561.0,12338.0
2006-06-10,318502.0,13270.916666666666,14370.0,11434.0
2006-06-11,301023.0,12542.625,14397.0,10647.0
2006-06-12,351506.0,14646.083333333334,16525.0,11550.0
2006-06-13,362194.0,15091.416666666666,17006.0,11914.0
2006-06-14,369929.0,15413.708333333334,17570.0,12258.0
2006-06-15,375245.0,15635.208333333334,18297.0,12126.0
2006-06-16,391288.0,16303.666666666666,19525.0,12409.0
2006-06-17,382807.0,15950.291666666666,19456.0,11990.0
2006-06-18,378980.0,15790.833333333334,18506.0,12128.0
2006-06-19,412413.0,17183.875,20389.0,13154.0
2006-06-20,403754.0,16823.083333333332,20047.0,12663.0
2006-06-21,406022.0,16917.583333333332,19943.0,12894.0
2006-06-22,434194.0,18091.416666666668,22135.0,13739.0
2006-06-23,395050.0,16460.416666666668,18729.0,13370.0
2006-06-24,359096.0,14962.333333333334,17378.0,11983.0
2006-06-25,340436.0,14184.833333333334,16358.0,11528.0
2006-06-26,385568.0,16065.333333333334,18787.0,12122.0
2006-06-27,401253.0,16718.875,19589.0,12824.0
2006-06-28,399627.0,16651.125,19610.0,12812.0
2006-06-29,383832.0,15993.0,18589.0,12397.0
2006-06-30,375957.0,15664.875,18502.0,12101.0
2006-07-01,359994.0,14999.75,18683.0,11137.0
2006-07-02,375419.0,15642.458333333334,18935.0,11894.0
2006-07-03,379592.0,15816.333333333334,18811.0,12255.0
2006-07-04,356900.0,14870.833333333334,17481.0,11880.0
2006-07-05,363894.0,15162.25,17370.0,11903.0
2006-07-06,350618.0,14609.083333333334,16917.0,11502.0
2006-07-07,351687.0,14653.625,17176.0,11300.0
2006-07-08,338887.0,14120.291666666666,16804.0,11166.0
2006-07-09,337546.0,14064.416666666666,16828.0,10997.0
2006-07-10,411942.0,17164.25,21032.0,12295.0
2006-07-11,408620.0,17025.833333333332,19660.0,13262.0
2006-07-12,421369.0,17557.041666666668,20217.0,13629.0
2006-07-13,433707.0,18071.125,21063.0,14013.0
2006-07-14,437991.0,18249.625,21807.0,13967.0
2006-07-15,413870.0,17244.583333333332,20947.0,13359.0
2006-07-16,411164.0,17131.833333333332,21076.0,12432.0
2006-07-17,468884.0,19536.833333333332,23970.0,13993.0
2006-07-18,462310.0,19262.916666666668,23008.0,14621.0
2006-07-19,460132.0,19172.166666666668,23476.0,14202.0
2006-07-20,457773.0,19073.875,22282.0,14877.0
2006-07-21,445669.0,18569.541666666668,22053.0,14593.0
2006-07-22,373484.0,15561.833333333334,17142.0,13333.0
2006-07-23,350127.0,14588.625,17465.0,11397.0
2006-07-24,413637.0,17234.875,21100.0,12432.0
2006-07-25,436772.0,18198.833333333332,21836.0,13583.0
2006-07-26,440464.0,18352.666666666668,21695.0,13924.0
2006-07-27,442513.0,18438.041666666668,21192.0,14448.0
2006-07-28,436894.0,18203.916666666668,21375.0,14454.0
2006-07-29,407419.0,16975.791666666668,20035.0,13434.0
2006-07-30,416248.0,17343.666666666668,21033.0,13221.0
2006-07-31,486331.0,20263.791666666668,24342.0,14806.0
2006-08-01,505299.0,21054.125,24712.0,15979.0
2006-08-02,509608.0,21233.666666666668,24842.0,16326.0
2006-08-03,481260.0,20052.5,23426.0,16059.0
2006-08-04,448970.0,18707.083333333332,22087.0,14641.0
2006-08-05,399378.0,16640.75,19927.0,12863.0
2006-08-06,397276.0,16553.166666666668,20469.0,12376.0
2006-08-07,460413.0,19183.875,22920.0,14469.0
2006-08-08,439063.0,18294.291666666668,21464.0,14272.0
2006-08-09,421745.0,17572.708333333332,20876.0,13451.0
2006-08-10,431655.0,17985.625,21014.0,14094.0
2006-08-11,403015.0,16792.291666666668,19029.0,13791.0
2006-08-12,347447.0,14476.958333333334,16514.0,11954.0
2006-08-13,346361.0,14431.708333333334,17869.0,10932.0
2006-08-14,415432.0,17309.666666666668,20708.0,12681.0
2006-08-15,420092.0,17503.833333333332,20522.0,13651.0
2006-08-16,412868.0,17202.833333333332,20924.0,12845.0
2006-08-17,422837.0,17618.208333333332,21676.0,12849.0
2006-08-18,424308.0,17679.5,21047.0,13585.0
2006-08-19,398700.0,16612.5,19504.0,13450.0
2006-08-20,361817.0,15075.708333333334,17214.0,12314.0
2006-08-21,400309.0,16679.541666666668,20220.0,12355.0
2006-08-22,412243.0,17176.791666666668,20777.0,12752.0
2006-08-23,413204.0,17216.833333333332,20828.0,12881.0
2006-08-24,418171.0,17423.791666666668,21085.0,12987.0
2006-08-25,426344.0,17764.333333333332,21719.0,13301.0
2006-08-26,402090.0,16753.75,20168.0,12833.0
2006-08-27,387747.0,16156.125,19319.0,12720.0
2006-08-28,425296.0,17720.666666666668,20151.0,13760.0
2006-08-29,426136.0,17755.666666666668,20093.0,14030.0
2006-08-30,403215.0,16800.625,18880.0,13462.0
2006-08-31,383447.0,15976.958333333334,17466.0,13131.0
2006-09-01,353033.0,14709.708333333334,16196.0,12447.0
2006-09-02,308052.0,12835.5,13939.0,10978.0
2006-09-03,297139.0,12380.791666666666,14116.0,10339.0
2006-09-04,305104.0,12712.666666666666,14996.0,10512.0
2006-09-05,355172.0,14798.833333333334,16591.0,11552.0
2006-09-06,368476.0,15353.166666666666,17558.0,12038.0
2006-09-07,375565.0,15648.541666666666,18012.0,12111.0
2006-09-08,377154.0,15714.75,18269.0,12203.0
2006-09-09,348024.0,14501.0,16933.0,11659.0
2006-09-10,327510.0,13646.25,15986.0,11063.0
2006-09-11,370418.0,15434.083333333334,17608.0,11723.0
2006-09-12,373239.0,15551.625,17160.0,12372.0
2006-09-13,365435.0,15226.458333333334,16539.0,12478.0
2006-09-14,361722.0,15071.75,16799.0,11930.0
2006-09-15,353522.0,14730.083333333334,16186.0,11937.0
2006-09-16,321200.0,13383.333333333334,14901.0,11083.0
2006-09-17,324762.0,13531.75,16558.0,10627.0
2006-09-18,375827.0,15659.458333333334,17834.0,11944.0
2006-09-19,363511.0,15146.291666666666,16726.0,12201.0
2006-09-20,345642.0,14401.75,16064.0,11768.0
2006-09-21,351718.0,14654.916666666666,16023.0,12158.0
2006-09-22,346968.0,14457.0,15797.0,11884.0
2006-09-23,325361.0,13556.708333333334,15004.0,11435.0
2006-09-24,309663.0,12902.625,14834.0,10935.0
2006-09-25,344466.0,14352.75,16150.0,11237.0
2006-09-26,349743.0,14572.625,16193.0,11769.0
2006-09-27,351331.0,14638.791666666666,16417.0,11714.0
2006-09-28,348167.0,14506.958333333334,15957.0,11883.0
2006-09-29,339129.0,14130.375,15587.0,11841.0
2006-09-30,313189.0,13049.541666666666,14191.0,11506.0
2006-10-01,296689.0,12362.041666666666,14509.0,10505.0
2006-10-02,349972.0,14582.166666666666,16588.0,11301.0
2006-10-03,364654.0,15193.916666666666,17249.0,11957.0
2006-10-04,376701.0,15695.875,17720.0,12215.0
2006-10-05,357761.0,14906.708333333334,16430.0,12084.0
2006-10-06,347462.0,14477.583333333334,15811.0,11920.0
2006-10-07,320175.0,13340.625,14471.0,11805.0
2006-10-08,306088.0,12753.666666666666,14721.0,11123.0
2006-10-09,347907.0,14496.125,16451.0,11402.0
2006-10-10,347288.0,14470.333333333334,16286.0,11416.0
2006-10-11,349283.0,14553.458333333334,16155.0,11576.0
2006-10-12,358231.0,14926.291666666666,17246.0,11685.0
2006-10-13,372606.0,15525.25,17702.0,13618.0
2006-10-14,340778.0,14199.083333333334,15614.0,13247.0
2006-10-15,331250.0,13802.083333333334,15140.0,12787.0
2006-10-16,368446.0,15351.916666666666,17152.0,12607.0
2006-10-17,368010.0,15333.75,16593.0,13005.0
2006-10-18,353273.0,14719.708333333334,16400.0,11997.0
2006-10-19,356445.0,14851.875,16627.0,12057.0
2006-10-20,357912.0,14913.0,16253.0,12361.0
2006-10-21,331785.0,13824.375,15204.0,12663.0
2006-10-22,328866.0,13702.75,15734.0,11984.0
2006-10-23,394802.0,16450.083333333332,18796.0,12961.0
2006-10-24,406294.0,16928.916666666668,18629.0,14775.0
2006-10-25,395207.0,16466.958333333332,18758.0,14709.0
2006-10-26,399848.0,16660.333333333332,18606.0,14566.0
2006-10-27,385141.0,16047.541666666666,17323.0,13595.0
2006-10-28,344494.0,14353.916666666666,15854.0,12425.0
2006-10-29,318789.0,13860.391304347826,15214.0,12700.0
2006-10-30,367522.0,15313.416666666666,17200.0,13172.0
2006-10-31,358632.0,14943.0,16151.0,12267.0
2006-11-01,363556.0,15148.166666666666,17111.0,12560.0
2006-11-02,391943.0,16330.958333333334,18662.0,13436.0
2006-11-03,411866.0,17161.083333333332,19100.0,15311.0
2006-11-04,387457.0,16144.041666666666,17703.0,14844.0
2006-11-05,349029.0,14542.875,15814.0,13575.0
2006-11-06,375759.0,15656.625,17363.0,13354.0
2006-11-07,379118.0,15796.583333333334,17421.0,13184.0
2006-11-08,366042.0,15251.75,16828.0,12862.0
2006-11-09,363403.0,15141.791666666666,16591.0,12757.0
2006-11-10,357430.0,14892.916666666666,16262.0,12657.0
2006-11-11,332649.0,13860.375,15574.0,11759.0
2006-11-12,348696.0,14529.0,16722.0,12319.0
2006-11-13,392151.0,16339.625,18118.0,13624.0
2006-11-14,391061.0,16294.208333333334,18058.0,13822.0
2006-11-15,394743.0,16447.625,17932.0,14210.0
2006-11-16,373653.0,15568.875,17343.0,12861.0
2006-11-17,386270.0,16094.583333333334,17546.0,13455.0
2006-11-18,357707.0,14904.458333333334,16102.0,13773.0
2006-11-19,354395.0,14766.458333333334,16877.0,12914.0
2006-11-20,405447.0,16893.625,18845.0,14086.0
2006-11-21,411993.0,17166.375,19227.0,15312.0
2006-11-22,399186.0,16632.75,18276.0,14967.0
2006-11-23,330096.0,13754.0,15564.0,11688.0
2006-11-24,329850.0,13743.75,15230.0,12486.0
2006-11-25,332515.0,13854.791666666666,15082.0,12766.0
2006-11-26,330286.0,13761.916666666666,15501.0,12548.0
2006-11-27,375670.0,15652.916666666666,17478.0,13038.0
2006-11-28,379322.0,15805.083333333334,17472.0,13618.0
2006-11-29,368492.0,15353.833333333334,17347.0,12716.0
2006-11-30,366833.0,15284.708333333334,17451.0,12140.0
2006-12-01,374035.0,15584.791666666666,17822.0,12726.0
2006-12-02,374771.0,15615.458333333334,17128.0,14182.0
2006-12-03,384318.0,16013.25,18331.0,14155.0
2006-12-04,454176.0,18924.0,21388.0,15734.0
2006-12-05,447730.0,18655.416666666668,20519.0,16673.0
2006-12-06,433734.0,18072.25,20144.0,16504.0
2006-12-07,446681.0,18611.708333333332,21962.0,14846.0
2006-12-08,481777.0,20074.041666666668,21948.0,18414.0
2006-12-09,435303.0,18137.625,19807.0,16217.0
2006-12-10,391103.0,16295.958333333334,17691.0,14719.0
2006-12-11,409618.0,17067.416666666668,19109.0,14848.0
2006-12-12,411115.0,17129.791666666668,19183.0,14920.0
2006-12-13,387759.0,16156.625,18161.0,13667.0
2006-12-14,398592.0,16608.0,18635.0,14433.0
2006-12-15,387993.0,16166.375,17970.0,14006.0
2006-12-16,370736.0,15447.333333333334,16974.0,14140.0
2006-12-17,346486.0,14436.916666666666,16037.0,13165.0
2006-12-18,381579.0,15899.125,18085.0,13041.0
2006-12-19,399899.0,16662.458333333332,18984.0,13872.0
2006-12-20,420747.0,17531.125,19920.0,15679.0
2006-12-21,402543.0,16772.625,18312.0,14310.0
2006-12-22,373006.0,15541.916666666666,17079.0,13001.0
2006-12-23,345200.0,14383.333333333334,16134.0,12148.0
2006-12-24,333010.0,13875.416666666666,15065.0,12812.0
2006-12-25,329257.0,13719.041666666666,14940.0,12191.0
2006-12-26,363633.0,15151.375,17769.0,11965.0
2006-12-27,393083.0,16378.458333333334,18253.0,14072.0
2006-12-28,392068.0,16336.166666666666,17844.0,14715.0
2006-12-29,373445.0,15560.208333333334,17200.0,14177.0
2006-12-30,355686.0,14820.25,15978.0,13821.0
2006-12-31,331091.0,13795.458333333334,15460.0,12249.0
2007-01-01,331745.0,13822.708333333334,16293.0,11418.0
2007-01-02,391954.0,16331.416666666666,18600.0,13478.0
2007-01-03,413659.0,17235.791666666668,19655.0,15600.0
2007-01-04,400691.0,16695.458333333332,18851.0,14880.0
2007-01-05,369396.0,15391.5,16710.0,13060.0
2007-01-06,337960.0,14081.666666666666,15751.0,11962.0
2007-01-07,355484.0,14811.833333333334,16808.0,12796.0
2007-01-08,400553.0,16689.708333333332,19163.0,13200.0
2007-01-09,434046.0,18085.25,20276.0,15289.0
2007-01-10,447078.0,18628.25,20358.0,16332.0
2007-01-11,443252.0,18468.833333333332,21079.0,16919.0
2007-01-12,402097.0,16754.041666666668,18226.0,14644.0
2007-01-13,355846.0,14826.916666666666,16259.0,12970.0
2007-01-14,342036.0,14251.5,15999.0,12467.0
2007-01-15,380212.0,15842.166666666666,17788.0,13009.0
2007-01-16,424905.0,17704.375,20336.0,14144.0
2007-01-17,451827.0,18826.125,21137.0,16913.0
2007-01-18,448322.0,18680.083333333332,20293.0,16673.0
2007-01-19,432955.0,18039.791666666668,19564.0,15370.0
2007-01-20,414980.0,17290.833333333332,18640.0,16050.0
2007-01-21,413967.0,17248.625,19070.0,15214.0
2007-01-22,432623.0,18025.958333333332,19843.0,15202.0
2007-01-23,442256.0,18427.333333333332,20188.0,15672.0
2007-01-24,445900.0,18579.166666666668,20060.0,16512.0
2007-01-25,458752.0,19114.666666666668,21213.0,16261.0
2007-01-26,461614.0,19233.916666666668,21617.0,17893.0
2007-01-27,395563.0,16481.791666666668,17619.0,15590.0
2007-01-28,411627.0,17151.125,20538.0,14258.0
2007-01-29,491154.0,20464.75,22528.0,18578.0
2007-01-30,474098.0,19754.083333333332,21656.0,17437.0
2007-01-31,486086.0,20253.583333333332,22578.0,18519.0
2007-02-01,464433.0,19351.375,20843.0,17295.0
2007-02-02,456898.0,19037.416666666668,20748.0,16407.0
2007-02-03,462575.0,19273.958333333332,20489.0,17904.0
2007-02-04,465614.0,19400.583333333332,21058.0,17906.0
2007-02-05,526420.0,21934.166666666668,24065.0,19400.0
2007-02-06,542682.0,22611.75,24420.0,20960.0
2007-02-07,496663.0,20694.291666666668,22397.0,18468.0
2007-02-08,507734.0,21155.583333333332,23356.0,19560.0
2007-02-09,503385.0,20974.375,23689.0,19415.0
2007-02-10,471756.0,19656.5,21216.0,17910.0
2007-02-11,458274.0,19094.75,20568.0,17458.0
2007-02-12,464060.0,19335.833333333332,21590.0,17444.0
2007-02-13,462001.0,19250.041666666668,20917.0,16810.0
2007-02-14,478497.0,19937.375,22455.0,16870.0
2007-02-15,509666.0,21236.083333333332,23326.0,19592.0
2007-02-16,508402.0,21183.416666666668,23680.0,19580.0
