date,tavg,tmax,tmin,prcp,wspd,pres,rhum,tsun
2017-09-04,21.8,30.5,13.9,0.0,28.7,985.9,75,40539.9
2017-09-05,20.6,23.9,16.0,8.8,20.5,982.9,71,39885.83
2017-09-06,14.8,19.1,10.1,0.1,17.4,986.8,72,45662.72
2017-09-07,14.5,19.0,9.6,0.9,22.0,990.2,70,44748.26
2017-09-08,15.3,20.5,10.7,0.0,12.8,995.4,71,23229.53
2017-09-09,15.7,20.7,10.9,0.0,12.9,1000.8,66,45228.3
2017-09-10,14.8,21.5,8.6,0.0,10.7,1001.8,63,45074.08
2017-09-11,16.1,22.1,11.7,0.0,12.0,996.4,66,34720.5
2017-09-12,17.2,22.4,12.9,8.4,13.1,987.2,70,19661.46
2017-09-13,18.3,22.3,15.9,5.8,13.7,983.4,87,13898.36
2017-09-14,17.3,21.1,15.7,2.1,11.5,986.2,89,14408.04
2017-09-15,18.2,23.5,13.4,0.0,9.3,992.1,84,29519.59
2017-09-16,19.9,25.9,14.4,0.0,9.7,994.1,80,38808.6
2017-09-17,20.9,26.8,15.1,0.1,9.0,993.1,77,43100.62
2017-09-18,21.8,28.0,15.8,0.0,9.0,991.0,76,36526.49
2017-09-19,22.2,26.5,18.9,1.8,12.2,988.6,78,34093.92
2017-09-20,22.0,27.2,17.5,1.0,7.9,989.2,83,33254.6
2017-09-21,23.7,29.4,18.5,0.3,8.7,991.7,79,41317.0
2017-09-22,24.5,30.5,19.4,0.0,9.0,992.1,74,41095.81
2017-09-23,24.0,31.5,17.2,0.0,9.1,992.3,68,40947.45
2017-09-24,24.0,31.1,17.2,0.0,10.4,992.5,61,40976.77
2017-09-25,23.9,29.7,18.4,0.0,9.2,990.3,70,40406.68
2017-09-26,24.4,30.9,18.0,0.0,8.0,989.2,62,40736.25
2017-09-27,24.3,30.7,18.5,0.1,21.5,987.9,65,40466.15
2017-09-28,18.2,21.6,14.4,0.0,18.2,991.6,56,38766.8
2017-09-29,16.6,23.7,10.9,0.0,21.6,993.5,57,38821.53
2017-09-30,14.3,18.9,9.9,0.0,14.8,999.8,61,40256.45
2017-10-01,14.0,21.5,7.9,0.0,12.4,998.8,53,39319.21
2017-10-02,15.9,24.0,9.0,0.0,10.0,998.7,56,40016.72
2017-10-03,18.1,26.5,10.1,0.0,11.3,1002.2,60,40047.49
2017-10-04,20.8,28.3,14.2,0.2,17.7,1000.1,66,29814.85
2017-10-05,19.6,21.0,17.5,21.0,12.0,995.4,93,0.0
2017-10-06,20.4,25.8,16.7,0.8,11.2,991.4,81,21953.81
2017-10-07,22.4,28.8,16.9,1.5,27.4,985.4,67,35039.66
2017-10-08,20.1,23.1,15.8,15.9,28.8,984.5,83,18836.76
2017-10-09,20.6,23.2,17.5,3.8,14.2,984.7,91,0.0
2017-10-10,19.5,24.8,15.5,0.1,11.7,992.3,86,15841.88
2017-10-11,20.0,24.0,16.6,0.5,19.8,988.9,82,24341.49
2017-10-12,17.2,19.5,15.2,0.0,13.3,993.2,82,3983.91
2017-10-13,16.4,20.9,11.9,0.0,8.2,994.9,86,24150.12
2017-10-14,17.8,24.1,12.5,0.0,14.1,993.5,80,37995.88
2017-10-15,18.8,23.7,13.0,5.4,35.4,987.6,80,13872.05
2017-10-16,11.1,13.9,7.2,0.0,22.8,997.1,63,32804.7
2017-10-17,10.6,17.4,4.8,0.0,14.4,998.8,72,38674.21
2017-10-18,11.2,18.9,5.1,0.0,13.7,997.7,75,38588.05
2017-10-19,13.5,21.1,7.4,0.0,14.5,995.3,74,38502.27
2017-10-20,14.2,21.6,7.8,0.0,12.4,996.8,75,38417.0
2017-10-21,14.9,22.9,8.6,0.0,12.9,996.3,74,29235.12
2017-10-22,15.9,23.7,10.4,0.0,17.6,994.8,70,36000.0
2017-10-23,16.3,19.0,13.1,27.0,22.9,983.0,80,0.0
2017-10-24,10.2,12.8,7.8,6.3,29.0,980.0,77,30954.67
2017-10-25,7.1,9.7,3.7,0.9,18.5,982.9,70,13085.74
2017-10-26,6.1,11.9,1.1,0.0,12.8,986.1,70,37248.7
2017-10-27,12.2,19.3,7.7,1.7,24.2,983.8,67,28788.67
2017-10-28,4.9,7.6,2.3,9.0,13.1,985.5,77,2729.84
2017-10-29,4.6,6.9,2.8,0.0,19.1,982.8,69,11679.49
2017-10-30,4.2,7.8,0.9,2.0,23.9,982.2,72,3689.76
2017-10-31,3.4,6.8,-0.9,0.0,21.2,992.9,71,35716.33
2017-11-01,4.7,11.1,-0.9,14.3,14.1,992.0,86,0.0
2017-11-02,15.6,20.0,12.3,2.6,25.5,989.9,82,28800.0
2017-11-03,13.2,16.8,6.7,0.7,20.2,994.0,81,26664.77
2017-11-04,9.4,15.4,4.3,0.4,12.3,992.9,84,7084.66
2017-11-05,17.3,20.1,13.6,30.8,27.8,985.5,92,0.0
2017-11-06,11.4,17.2,7.0,21.7,25.9,990.4,80,9270.27
2017-11-07,6.6,9.6,5.1,2.6,17.0,994.8,72,16377.72
2017-11-08,5.1,10.2,1.5,0.0,13.7,996.8,71,35167.07
2017-11-09,4.8,10.9,-0.6,0.0,24.2,993.4,75,35096.98
2017-11-10,-1.7,3.4,-4.3,0.0,23.1,1003.8,52,34396.79
2017-11-11,-2.2,2.8,-5.4,0.0,11.3,1003.6,60,33112.92
2017-11-12,3.1,7.5,-2.2,7.6,9.8,998.4,78,13575.8
2017-11-13,4.7,7.1,2.6,2.3,18.1,1001.3,82,5155.55
2017-11-14,3.9,8.1,1.5,0.0,10.2,1000.3,72,32564.93
2017-11-15,4.4,8.8,-0.6,4.6,20.9,990.3,84,74.71
2017-11-16,4.8,8.9,1.3,0.1,22.3,991.6,75,15950.46
2017-11-17,3.7,8.6,-1.0,0.0,14.4,994.0,74,29379.32
2017-11-18,11.2,15.3,6.0,35.0,33.9,972.6,83,0.0
2017-11-19,3.3,5.3,-0.4,2.2,28.9,984.7,66,11599.9
2017-11-20,0.9,7.6,-4.2,0.0,19.7,993.0,67,33808.64
2017-11-21,6.2,11.9,1.1,0.0,26.1,986.8,58,31395.86
2017-11-22,1.0,5.6,-2.8,0.8,20.9,995.5,71,29220.96
2017-11-23,-0.8,4.2,-4.5,0.0,11.0,993.1,74,27879.95
2017-11-24,3.1,10.6,-2.9,0.0,17.7,985.9,68,33276.52
2017-11-25,8.3,12.4,5.2,0.0,23.5,983.2,61,32626.55
2017-11-26,2.1,6.7,-2.4,0.0,16.6,993.9,71,33003.13
2017-11-27,4.8,12.2,-0.3,0.0,13.2,993.5,74,29189.41
2017-11-28,8.0,14.4,3.2,0.0,21.3,993.7,63,32726.69
2017-11-29,8.2,11.2,2.8,0.0,13.5,996.8,60,32400.0
2017-11-30,6.7,10.6,2.3,2.4,14.8,991.9,77,12272.97
2017-12-01,3.3,9.1,-2.2,0.0,11.2,996.4,76,32478.77
2017-12-02,3.0,8.9,-2.6,0.0,11.7,994.7,77,32510.17
2017-12-03,3.7,10.4,-1.4,0.0,11.1,995.4,82,32541.09
2017-12-04,6.6,13.4,0.6,0.4,23.1,992.4,72,25898.82
2017-12-05,8.2,12.6,-0.2,7.7,25.5,987.0,71,0.0
2017-12-06,1.6,6.1,-2.0,0.0,29.4,991.2,56,32400.0
2017-12-07,-1.2,1.9,-5.4,0.0,21.4,992.4,66,12861.46
2017-12-08,-4.1,0.5,-6.4,0.0,15.3,991.5,54,32139.88
2017-12-09,-3.4,0.6,-6.7,0.6,18.4,984.0,61,16946.73
2017-12-10,-1.9,0.6,-4.0,0.0,21.5,989.5,67,21193.15
2017-12-11,-0.7,3.7,-5.8,0.0,14.0,987.0,76,21842.7
2017-12-12,-2.0,3.2,-6.4,0.6,29.5,982.7,65,23888.5
2017-12-13,-3.8,2.5,-7.9,1.4,21.2,980.3,51,10813.66
2017-12-14,-3.2,2.5,-6.6,0.7,30.3,985.1,67,20939.02
2017-12-15,-3.6,-0.1,-7.2,0.0,25.1,989.4,65,14785.37
2017-12-16,1.6,7.8,-3.0,0.0,22.3,990.7,70,25581.67
2017-12-17,2.1,5.3,-1.5,1.1,13.3,993.6,84,0.0
2017-12-18,4.3,8.5,-1.2,1.0,19.1,990.2,90,769.3
2017-12-19,7.5,11.3,5.1,0.2,21.8,988.4,85,25200.0
2017-12-20,2.6,5.6,-1.0,0.0,11.3,990.9,69,32274.4
2017-12-21,1.8,7.8,-2.2,0.0,12.9,991.1,63,32400.0
2017-12-22,10.4,11.7,6.6,4.9,18.2,987.5,94,0.0
2017-12-23,4.0,10.4,0.8,25.9,22.5,987.1,89,3600.0
2017-12-24,0.5,3.5,-2.0,2.7,22.1,990.8,76,3819.01
2017-12-25,-5.5,-2.6,-7.2,0.1,33.2,995.7,57,26382.45
2017-12-26,-8.3,-6.3,-9.9,0.4,16.1,1005.0,52,26376.37
2017-12-27,-11.9,-9.1,-14.6,0.1,15.6,1009.5,54,32400.0
2017-12-28,-11.0,-6.8,-14.9,0.0,10.3,1008.5,52,28806.99
2017-12-29,-7.3,-4.5,-11.2,2.8,17.6,999.4,52,22782.1
2017-12-30,-9.6,-7.4,-16.7,1.9,23.2,994.6,75,4525.07
2017-12-31,-16.3,-9.9,-21.9,0.9,13.1,1002.9,77,21600.0
2018-01-01,-16.9,-13.1,-21.4,0.0,16.2,1007.9,75,31852.9
2018-01-02,-17.8,-11.8,-24.5,0.0,13.8,1007.5,63,32400.0
2018-01-03,-12.3,-5.4,-19.9,0.2,16.6,993.8,57,27493.59
2018-01-04,-10.5,-9.8,-11.9,0.3,24.8,992.0,69,31158.59
2018-01-05,-14.5,-10.6,-19.6,0.0,15.0,998.0,69,32400.0
2018-01-06,-16.2,-10.1,-22.0,0.0,15.8,1005.6,71,32400.0
2018-01-07,-10.6,-1.6,-20.8,0.0,17.1,1001.7,52,17535.48
2018-01-08,0.8,2.7,-2.8,5.9,20.9,991.6,82,0.0
2018-01-09,-0.4,3.0,-2.9,0.0,10.7,997.6,91,25878.81
2018-01-10,4.6,10.2,-2.0,0.7,16.3,994.1,91,10800.0
2018-01-11,11.2,13.6,8.5,8.2,21.2,988.9,90,5287.06
2018-01-12,4.1,12.9,-5.4,22.7,29.2,981.5,93,0.0
2018-01-13,-9.7,-5.8,-11.9,3.7,31.2,1000.1,65,32400.0
2018-01-14,-12.1,-8.1,-14.9,0.0,13.4,1009.0,65,33016.31
2018-01-15,-7.4,-2.3,-15.8,4.6,14.1,1000.2,77,7200.0
2018-01-16,-12.9,-4.7,-18.4,1.4,16.6,1003.8,77,26580.98
2018-01-17,-16.9,-9.5,-23.4,0.0,16.0,1005.0,82,32661.68
2018-01-18,-10.0,-4.8,-16.4,0.0,16.1,997.8,75,33550.97
2018-01-19,-4.7,0.6,-10.0,0.0,15.9,992.0,73,33512.05
2018-01-20,1.6,4.9,-0.6,0.0,16.5,990.3,79,33472.97
2018-01-21,6.1,10.4,2.7,1.8,14.7,991.5,91,6057.46
2018-01-22,10.2,15.5,6.4,5.6,23.8,984.3,86,9804.98
2018-01-23,5.1,11.6,1.0,3.6,31.0,980.9,77,8472.64
2018-01-24,-0.3,0.9,-1.5,0.5,17.7,995.2,70,0.0
2018-01-25,-1.3,3.7,-5.6,0.0,12.2,1003.3,72,34619.93
2018-01-26,3.5,11.8,-2.2,0.0,20.3,1002.2,65,34241.49
2018-01-27,7.6,9.4,5.2,10.9,21.0,996.9,72,0.0
2018-01-28,3.3,9.5,-1.6,0.0,11.1,998.0,82,34891.67
2018-01-29,0.1,4.5,-3.7,0.7,24.5,995.0,76,9321.62
2018-01-30,-5.4,-2.6,-8.4,0.0,23.8,1001.1,55,26671.27
2018-01-31,0.2,9.4,-6.3,0.0,30.1,990.0,50,19802.89
2018-02-01,2.9,6.7,-6.8,0.9,26.6,986.6,66,469.44
2018-02-02,-8.3,-4.6,-10.9,0.0,21.6,1001.7,40,35257.72
2018-02-03,-3.8,3.2,-9.6,0.1,19.7,997.8,35,22355.04
2018-02-04,1.4,4.1,-4.4,5.7,24.3,984.9,71,0.0
2018-02-05,-6.2,-1.6,-10.4,0.2,25.1,996.1,51,24402.48
2018-02-06,-3.0,0.2,-5.9,1.3,10.3,999.3,61,17263.36
2018-02-07,-3.8,-1.6,-6.6,19.0,18.4,995.5,78,15364.95
2018-02-08,-7.3,-3.9,-9.8,0.0,14.3,1003.0,74,33818.48
2018-02-09,-1.0,5.5,-7.6,0.0,12.3,997.0,75,10345.8
2018-02-10,2.2,5.4,-0.4,1.2,15.7,990.5,86,119.47
2018-02-11,1.4,6.2,-1.9,10.3,18.4,986.2,93,0.0
2018-02-12,-1.9,2.8,-4.9,0.1,14.4,1006.1,69,36437.54
2018-02-13,-1.4,5.2,-6.8,0.0,12.9,1008.2,62,19431.62
2018-02-14,5.6,12.8,0.6,15.1,12.8,995.4,94,3600.0
2018-02-15,14.6,17.6,12.8,12.0,33.9,983.5,94,0.0
2018-02-16,7.1,15.9,0.9,24.0,23.2,987.9,78,3512.23
2018-02-17,0.3,2.4,-2.2,3.9,13.1,993.7,80,3052.41
2018-02-18,2.2,6.7,-0.3,0.1,20.7,997.6,75,21235.79
2018-02-19,11.6,19.4,1.0,12.4,26.3,991.7,80,1350.81
2018-02-20,18.4,23.2,14.4,0.0,28.2,993.3,73,31289.31
2018-02-21,12.0,19.1,4.1,7.8,26.9,999.2,83,0.0
2018-02-22,5.5,10.4,2.8,27.2,22.0,1003.5,81,16692.64
2018-02-23,11.0,16.9,5.8,12.5,25.3,996.9,91,281.08
2018-02-24,8.9,10.7,7.2,23.7,18.6,991.8,92,7200.0
2018-02-25,10.6,17.0,4.8,23.7,30.6,985.5,71,19780.4
2018-02-26,4.9,11.0,-0.9,0.0,11.0,997.2,64,38772.42
2018-02-27,5.7,14.3,-2.2,0.0,17.3,998.3,65,38861.13
2018-02-28,10.0,15.9,4.6,0.1,24.8,987.2,72,26444.58
2018-03-01,8.5,13.3,1.9,16.5,39.2,979.1,93,0.0
2018-03-02,1.7,5.6,-1.5,0.2,29.0,996.4,69,37445.61
2018-03-03,0.3,6.0,-3.9,0.0,19.2,1003.1,64,39481.7
2018-03-04,0.5,7.9,-4.9,0.0,13.4,1002.4,57,39537.43
2018-03-05,0.8,6.9,-4.3,0.0,16.0,995.2,54,37241.55
2018-03-06,5.7,12.1,1.6,0.5,20.9,981.5,52,33988.58
2018-03-07,1.7,4.8,-0.6,1.3,30.9,982.5,70,25801.22
2018-03-08,-1.7,0.6,-3.8,1.6,26.1,986.8,65,12888.93
2018-03-09,-1.2,2.4,-4.8,0.0,22.5,988.7,61,17627.08
2018-03-10,-0.2,5.8,-5.8,0.0,11.9,990.2,65,40533.63
2018-03-11,0.1,6.6,-5.2,0.0,16.3,992.4,60,39898.23
2018-03-12,0.2,4.8,-4.1,0.4,22.2,988.8,64,29366.38
2018-03-13,-0.5,3.7,-4.3,1.4,21.2,989.1,70,36263.44
2018-03-14,-1.8,3.2,-5.1,0.0,24.8,988.5,59,23580.19
2018-03-15,2.8,8.5,-2.2,0.1,27.9,981.9,55,40969.77
2018-03-16,-0.6,4.1,-5.7,0.0,20.8,991.5,53,39600.0
2018-03-17,1.6,6.7,-2.5,2.2,15.1,986.9,64,7441.52
2018-03-18,3.5,10.8,-4.8,0.0,10.5,989.0,55,41772.79
2018-03-19,5.6,13.9,-2.0,0.0,22.0,983.1,59,37934.03
2018-03-20,2.6,6.9,0.5,19.5,22.8,976.9,71,2084.62
2018-03-21,0.3,1.9,-1.2,6.0,23.4,982.4,77,0.0
2018-03-22,0.2,5.8,-3.8,0.0,17.9,995.6,65,42098.85
2018-03-23,1.0,7.0,-4.1,0.0,18.8,997.2,60,38904.17
2018-03-24,0.7,6.8,-4.4,0.0,18.2,995.7,60,9410.88
2018-03-25,1.2,6.9,-4.2,0.0,19.9,998.4,41,42623.67
2018-03-26,5.3,10.0,-0.5,0.0,22.8,1000.9,54,21616.85
2018-03-27,9.3,12.4,5.6,11.2,22.7,993.4,81,0.0
2018-03-28,11.3,13.8,9.5,10.9,8.9,987.6,96,0.0
2018-03-29,11.9,16.0,6.0,12.7,23.9,983.1,96,0.0
2018-03-30,5.1,8.0,2.7,5.4,21.3,991.0,72,20797.54
2018-03-31,6.5,13.9,-2.7,0.5,27.9,993.6,71,29300.07
2018-04-01,5.7,9.8,1.1,0.9,21.1,992.8,62,37508.85
2018-04-02,3.6,9.1,-0.8,3.8,11.9,991.4,74,43628.86
2018-04-03,11.1,19.1,2.9,31.1,30.7,980.4,87,2506.47
2018-04-04,4.6,15.2,0.9,13.4,39.8,985.6,61,25220.08
2018-04-05,2.2,8.1,-4.3,0.0,18.9,995.0,59,34357.08
2018-04-06,6.2,13.1,0.1,2.9,26.5,985.5,62,19600.04
2018-04-07,0.5,4.6,-2.2,1.0,16.5,990.0,55,32810.92
2018-04-08,0.1,5.2,-6.3,0.0,15.3,990.8,56,40145.99
2018-04-09,1.4,4.7,-1.5,1.4,13.6,993.0,65,238.13
2018-04-10,2.4,6.3,-2.5,0.1,10.5,996.6,71,18875.19
2018-04-11,6.7,15.1,-2.5,0.0,23.5,992.6,66,46536.44
2018-04-12,15.5,23.0,8.9,0.0,34.9,984.6,56,43524.61
2018-04-13,18.1,24.5,11.8,0.4,27.0,984.0,57,46302.55
2018-04-14,16.4,21.8,8.8,5.4,24.2,983.6,77,16473.66
2018-04-15,12.3,17.5,7.9,47.3,24.9,979.0,92,0.0
2018-04-16,3.6,7.7,0.6,1.4,28.7,980.9,66,9390.52
2018-04-17,1.8,4.5,0.0,0.3,27.1,984.6,60,1409.11
2018-04-18,5.3,15.1,-2.4,3.3,12.8,983.0,70,39690.89
2018-04-19,5.7,10.2,1.5,2.0,25.3,990.3,69,29991.34
2018-04-20,5.8,12.6,-3.1,0.0,16.1,1002.5,60,46800.0
2018-04-21,6.9,14.1,-1.1,0.0,11.3,1002.6,51,34381.73
2018-04-22,10.9,18.2,3.7,0.0,11.9,998.4,49,38063.04
2018-04-23,12.2,20.0,7.5,5.1,26.9,995.0,70,21199.51
2018-04-24,11.5,12.9,10.6,9.0,19.1,989.0,89,0.0
2018-04-25,12.1,15.4,8.9,0.0,20.7,985.3,85,9548.19
2018-04-26,10.9,17.3,3.8,0.0,10.7,985.5,72,43200.0
2018-04-27,12.4,19.6,5.3,0.0,22.0,980.9,65,46800.0
2018-04-28,8.1,10.8,5.3,0.8,25.0,985.9,66,36663.45
2018-04-29,7.0,12.9,0.9,0.0,16.3,996.9,61,46800.0
2018-04-30,10.3,18.6,2.2,0.0,13.9,997.0,62,46803.14
2018-05-01,14.8,24.3,4.6,0.0,19.4,993.4,61,46800.0
2018-05-02,19.3,26.0,10.3,0.1,29.4,992.2,68,44423.07
2018-05-03,21.2,25.5,17.1,2.6,30.5,990.9,74,24755.14
2018-05-04,20.4,26.0,13.9,0.5,31.4,987.5,73,22763.92
2018-05-05,15.3,20.5,10.9,0.0,10.1,990.9,77,20667.24
2018-05-06,16.5,22.5,11.6,1.9,14.2,987.7,77,35205.95
2018-05-07,15.7,21.2,10.1,0.2,18.9,992.2,71,47293.88
2018-05-08,16.5,23.5,8.2,0.0,10.7,993.9,62,47557.27
2018-05-09,19.5,26.6,11.5,0.0,22.8,988.7,70,47428.59
2018-05-10,21.0,24.6,17.0,2.1,25.2,985.3,66,44485.77
2018-05-11,18.7,25.9,12.8,0.1,17.1,989.5,69,43450.94
2018-05-12,21.4,26.9,15.4,1.5,24.1,989.3,72,43942.04
2018-05-13,20.4,27.5,13.6,17.3,22.2,989.3,80,43037.47
2018-05-14,21.8,27.5,16.9,4.3,14.4,987.7,85,33136.43
2018-05-15,22.1,27.9,18.5,2.1,18.0,986.1,79,34142.26
2018-05-16,18.6,21.6,16.1,10.1,10.2,987.7,91,0.0
2018-05-17,21.0,26.5,16.5,1.9,19.9,988.2,80,36631.84
2018-05-18,20.0,23.5,17.5,14.7,27.8,989.0,79,8328.35
2018-05-19,21.0,24.7,18.2,9.4,23.7,986.6,84,39052.31
2018-05-20,21.4,26.8,17.7,0.9,15.5,991.3,76,47278.14
2018-05-21,20.3,25.9,15.4,18.1,12.5,993.0,82,38503.73
2018-05-22,21.7,25.1,19.1,18.9,14.3,989.5,84,44970.85
2018-05-23,19.4,25.0,14.6,0.0,15.1,992.9,75,51124.09
2018-05-24,19.8,26.9,12.1,0.0,12.2,994.8,60,52137.7
2018-05-25,21.9,28.6,14.4,0.0,12.3,988.4,66,52223.92
2018-05-26,22.1,27.8,16.2,3.5,18.7,984.1,77,31952.7
2018-05-27,23.8,29.7,17.6,0.5,9.8,986.0,81,49334.75
2018-05-28,24.6,30.6,18.0,0.7,10.2,988.0,78,41873.7
2018-05-29,24.4,29.6,19.0,0.1,15.8,987.4,77,41303.27
2018-05-30,24.1,28.4,21.5,13.9,23.4,983.3,82,31389.08
2018-05-31,24.0,28.1,21.1,13.7,19.9,982.9,82,30461.55
2018-06-01,22.3,26.4,19.3,2.5,13.2,984.1,82,25691.35
2018-06-02,22.4,26.2,19.0,0.3,15.2,985.3,79,49005.25
2018-06-03,21.8,27.4,17.0,4.3,25.4,983.6,74,48976.39
2018-06-04,18.8,22.3,14.8,0.0,20.2,986.2,60,51742.31
2018-06-05,17.5,23.1,12.8,8.6,24.4,984.0,72,19140.49
2018-06-06,15.0,20.1,9.9,0.0,11.7,987.4,74,53054.24
2018-06-07,18.3,26.1,10.1,0.1,12.6,990.9,73,50414.7
2018-06-08,21.9,28.1,17.1,7.5,9.9,993.6,83,31355.4
2018-06-09,23.0,29.6,17.5,1.7,9.4,991.9,79,45033.2
2018-06-10,23.1,27.9,18.3,4.0,16.9,986.3,82,39306.29
2018-06-11,20.4,22.0,19.1,21.0,14.8,986.5,90,0.0
2018-06-12,20.8,24.1,17.1,6.9,21.7,988.6,90,5552.44
2018-06-13,23.3,27.6,20.1,4.6,22.0,986.8,85,31494.73
2018-06-14,21.3,26.9,13.8,0.0,11.5,990.3,59,53351.55
2018-06-15,22.6,28.6,16.1,0.0,10.2,990.4,64,50659.24
2018-06-16,24.1,30.4,16.9,0.1,11.2,990.3,76,53318.71
2018-06-17,26.7,32.0,20.9,0.9,12.2,991.5,78,52693.36
2018-06-18,27.2,31.8,21.9,0.2,17.8,990.5,77,53415.78
2018-06-19,25.7,29.1,22.6,18.0,12.4,987.6,83,49622.53
2018-06-20,24.1,27.9,21.0,18.1,13.7,984.3,87,34316.14
2018-06-21,20.7,22.6,18.9,30.2,15.9,982.8,93,7893.82
2018-06-22,21.9,26.5,19.9,18.9,17.4,980.0,89,18191.54
2018-06-23,21.9,26.0,19.0,6.8,21.1,980.8,83,45465.45
2018-06-24,22.4,27.0,17.7,0.0,18.2,986.1,76,50649.86
2018-06-25,21.1,25.8,15.9,0.0,14.4,992.7,77,51947.53
2018-06-26,21.6,27.0,15.8,1.3,15.2,990.9,81,44402.41
2018-06-27,23.0,26.8,20.3,17.5,29.4,984.0,83,36120.94
2018-06-28,23.5,29.0,17.5,0.0,10.0,986.5,76,53325.57
2018-06-29,24.7,30.5,18.3,0.0,11.7,990.7,80,53306.54
2018-06-30,25.8,32.0,18.9,0.0,10.3,991.1,77,52659.45
2018-07-01,26.7,32.2,19.5,0.0,14.4,989.9,74,50946.46
2018-07-02,25.1,30.2,21.9,14.6,14.0,990.8,87,35320.46
2018-07-03,25.7,30.5,21.5,6.1,9.4,994.8,85,36964.54
2018-07-04,26.8,31.9,22.5,5.0,12.4,997.1,85,38516.25
2018-07-05,26.5,30.0,23.0,6.1,13.4,997.0,86,38148.14
2018-07-06,23.0,25.8,17.6,0.2,22.8,997.0,71,43099.53
2018-07-07,20.1,26.4,14.1,0.0,16.1,998.8,60,52969.39
2018-07-08,20.9,28.0,12.8,0.0,11.9,998.2,64,52911.66
2018-07-09,23.6,30.1,17.3,0.0,11.9,996.3,74,51970.96
2018-07-10,25.1,30.9,19.7,0.3,14.3,991.5,77,50521.54
2018-07-11,23.3,28.2,18.2,0.0,17.8,992.1,61,51954.28
2018-07-12,22.5,28.8,15.8,0.0,10.7,994.8,58,51943.79
2018-07-13,24.0,30.6,17.2,0.0,10.8,994.0,62,51596.28
2018-07-14,26.2,32.2,19.1,0.0,8.7,991.6,70,51248.3
2018-07-15,26.9,31.8,22.4,0.0,9.5,989.6,70,45748.11
2018-07-16,25.0,29.2,21.5,17.5,18.2,987.8,85,42830.87
2018-07-17,24.5,28.9,20.2,0.9,21.4,987.6,70,49379.73
2018-07-18,22.1,26.8,15.9,0.0,12.5,990.9,65,51183.54
2018-07-19,22.4,29.0,15.1,0.0,12.5,990.4,62,50112.01
2018-07-20,22.7,26.9,20.2,7.0,25.7,985.8,79,24815.97
2018-07-21,21.4,25.0,18.5,17.6,20.6,981.3,87,27507.47
2018-07-22,22.1,26.5,19.3,1.9,13.2,980.4,81,32435.09
2018-07-23,21.6,26.5,18.8,18.0,13.0,984.7,85,27831.05
2018-07-24,22.7,27.6,18.9,1.3,9.9,987.5,84,40607.33
2018-07-25,23.7,27.8,19.4,0.7,14.4,987.4,77,48968.7
2018-07-26,23.4,29.4,17.4,2.6,15.2,987.3,75,47436.7
2018-07-27,22.2,26.0,18.4,1.2,19.6,989.2,75,48033.18
2018-07-28,20.6,24.9,14.7,0.2,10.5,992.7,68,47551.71
2018-07-29,21.6,25.9,15.7,0.1,10.8,992.9,71,43200.0
2018-07-30,21.9,26.4,18.4,9.5,14.1,991.0,78,30370.25
2018-07-31,21.3,25.0,19.5,79.4,21.0,987.4,89,17475.29
2018-08-01,21.2,24.0,18.9,2.7,13.0,988.7,87,517.98
2018-08-02,21.8,25.9,18.1,0.5,8.7,991.1,87,23359.5
2018-08-03,23.3,28.0,17.9,0.1,9.0,991.9,78,43649.07
2018-08-04,24.7,30.5,18.9,0.9,9.0,993.3,78,47279.17
2018-08-05,25.4,30.0,20.5,0.0,10.9,994.9,79,47309.89
2018-08-06,25.4,30.1,20.1,0.2,17.1,992.7,79,47341.2
2018-08-07,24.6,28.6,21.6,3.8,14.8,989.3,82,41041.55
2018-08-08,23.5,26.2,21.6,16.1,14.1,987.2,89,28085.81
2018-08-09,23.6,28.4,18.6,0.0,13.0,987.9,77,46800.0
2018-08-10,23.2,28.1,19.9,10.2,11.0,987.6,85,38230.52
2018-08-11,22.1,26.7,19.0,3.9,7.9,988.2,86,36907.98
2018-08-12,21.6,27.9,16.3,4.8,14.9,991.2,77,39033.14
2018-08-13,21.9,27.1,16.5,0.1,9.1,991.0,77,46800.0
2018-08-14,22.2,27.8,16.4,0.2,11.9,989.4,78,46800.0
2018-08-15,23.6,29.2,18.5,0.0,12.2,990.2,79,33940.46
2018-08-16,22.2,25.0,20.0,12.7,22.4,990.6,89,7000.75
2018-08-17,23.1,27.0,21.1,32.7,19.4,989.0,91,7474.87
2018-08-18,23.1,27.1,19.9,5.3,13.3,987.4,85,43004.09
2018-08-19,22.2,27.8,16.6,0.0,10.0,988.3,76,46800.0
2018-08-20,22.7,28.7,16.5,0.8,12.5,988.3,80,40571.38
2018-08-21,23.7,26.5,21.2,11.9,24.4,984.0,83,43200.0
2018-08-22,20.0,22.8,15.7,0.5,22.3,988.9,75,46800.0
2018-08-23,18.7,24.9,12.4,0.0,9.7,993.5,69,46800.0
2018-08-24,20.0,26.4,12.7,0.0,18.9,993.2,71,39576.2
2018-08-25,22.5,27.0,17.8,2.8,22.4,992.8,73,21299.89
2018-08-26,24.9,30.0,20.2,17.8,18.1,992.8,86,40633.45
2018-08-27,25.8,29.6,21.5,3.6,15.5,992.3,85,46800.0
2018-08-28,26.6,31.2,21.9,0.0,16.0,991.7,76,46777.13
2018-08-29,25.0,30.8,22.0,12.0,22.8,990.6,82,40866.82
2018-08-30,23.1,26.8,19.9,1.9,14.4,993.1,84,42557.58
2018-08-31,23.1,28.9,16.5,0.0,8.9,993.6,80,46608.79
